SYMBOL,AVG_TTL_TRD_QNTY,AVG_DELIV_QTY
GLOBE,1183730.56,774597.33
GLOBECIVIL,2143881.33,794890.33
GLOBUSSPR,342436.0,153410.33
GLOSTERLTD,2136.33,1372.11
GMBREW,26071.22,11871.89
GMDCLTD,7310991.78,1348338.44
GMMPFAUDLR,45762.22,25591.44
GMRAIRPORT,8540633.11,4440784.89
GMRP&UI,1088966.22,592848.78
GNA,81678.56,39562.44
GNFC,286352.78,135543.44
GOACARBON,16815.0,8905.44
GOCLCORP,89836.89,42984.67
GOCOLORS,102471.44,87830.89
GODFRYPHLP,207545.33,57921.33
GODIGIT,2165792.0,359184.89
GODREJAGRO,629352.0,266052.22
GODREJCP,869179.67,623527.22
GODREJIND,98652.56,40835.56
GODREJPROP,820979.56,404553.0
GOKEX,146639.67,73801.44
GOKUL,38909.11,23343.56
GOKULAGRO,220106.22,90207.44
GOLD1,774097.33,591112.0
GOLD360,7949.33,6224.33
GOLDBEES,12719584.33,8165381.0
GOLDCASE,2169566.11,1406720.11
GOLDETF,339656.56,211877.0
GOLDETFADD,301819.78,236701.11
GOLDIAM,497721.44,175759.33
GOLDIETF,2113691.0,1651109.11
GOLDSHARE,344727.22,240978.0
GOLDTECH,40392.11,24744.44
GOODLUCK,251675.78,101847.56
GOPAL,83662.22,41257.67
GOYALALUM,82673.67,58258.33
GPIL,1851854.56,701230.22
GPPL,1711357.11,831450.0
GPTHEALTH,280253.33,132407.78
GPTINFRA,611771.78,158835.89
GRANULES,965009.0,325214.11
GRAPHITE,593244.44,226885.33
GRASIM,644098.33,400560.44
GRAVITA,542434.44,155309.33
GREAVESCOT,2844665.33,660038.0
GREENLAM,71236.0,27883.89
GREENPANEL,827871.33,419843.89
GREENPLY,290789.56,123530.0
GREENPOWER,3470642.33,1225097.67
GRINDWELL,56240.78,31916.33
GRINFRA,32543.11,17630.22
GRMOVER,627776.67,199905.89
GROWWDEFNC,330094.56,198988.44
GROWWEV,233337.89,170709.89
GROWWGOLD,122030.0,61281.33
GROWWLIQID,150537.44,118874.33
GROWWLOVOL,62103.44,43077.89
GROWWMOM50,195631.44,120672.89
GROWWN200,108893.22,72752.89
GROWWNET,1519098.56,1089712.22
GROWWNIFTY,332835.43,249019.14
GROWWRAIL,209804.56,146561.11
GROWWSLVR,132443.11,74945.22
GRPLTD,6333.44,3324.67
GRSE,705096.78,230637.22
GRWRHITECH,28936.78,17251.0
GSEC10ABSL,1021.5,1018.88
GSEC10IETF,1592.89,1042.44
GSEC10YEAR,7431.0,5201.89
GSEC5IETF,4089.89,2801.89
GSFC,1063569.56,429606.89
GSLSU,228755.56,80538.11
GSPL,609673.11,193838.56
GSS,47989.33,29537.11
GTL,316426.22,194639.44
GTLINFRA,67856182.22,28335926.0
GTPL,107225.33,33625.22
GUFICBIO,94729.56,65349.78
GUJALKALI,149509.67,107553.78
GUJAPOLLO,71012.56,32561.33
GUJGASLTD,244982.89,125528.78
GUJRAFFIA,6781.89,5250.67
GUJTHEM,333047.89,198241.56
GULFOILLUB,74729.56,48790.33
GULFPETRO,58652.89,34827.22
GULPOLY,96309.11,48180.22
GVPTECH,121485.78,83513.11
GVT&D,456548.78,297445.56
HAL,941226.56,412610.33
HAPPSTMNDS,478030.78,92247.22
HAPPYFORGE,26042.44,19394.44
HARDWYN,1394377.0,874106.0
HARIOMPIPE,492504.44,169337.78
HARRMALAYA,18069.67,10961.11
HARSHA,97473.67,49536.56
HATHWAY,6036296.44,1865579.89
HATSUN,227319.33,46550.33
HAVELLS,1463321.33,737121.11
HBLENGINE,614524.89,258725.0
HCG,149160.22,88541.44
HCLTECH,3853731.78,2987411.44
HDBFS,2530726.33,1473685.0
HDFCAMC,560583.56,321846.44
HDFCBANK,8268502.89,5351784.0
HDFCBSE500,44773.44,32351.89
HDFCGOLD,1818011.33,1404389.11
HDFCGROWTH,11502.78,8345.22
HDFCLIFE,2190712.89,1278861.33
HDFCLIQUID,15266.11,12321.0
HDFCLOWVOL,24450.89,15860.33
HDFCMID150,256897.0,154833.56
HDFCMOMENT,323085.44,208601.78
HDFCNEXT50,55965.11,39478.22
HDFCNIF100,31615.11,21719.22
HDFCNIFBAN,104317.67,79817.78
HDFCNIFIT,95714.56,79448.33
HDFCNIFTY,73324.67,65583.56
HDFCPSUBK,22414.78,15828.33
HDFCPVTBAN,60569.89,36535.33
HDFCQUAL,27986.67,19868.11
HDFCSENSEX,23263.89,14774.11
HDFCSILVER,1412608.89,1018509.56
HDFCSML250,868519.44,566377.11
HDFCVALUE,8602.0,7627.78
HEADSUP,37253.44,24412.22
HEALTHADD,1537.11,1093.0
HEALTHIETF,60991.0,38876.56
HEALTHY,181597.22,142845.11
HEG,975851.44,297967.22
HEIDELBERG,306247.22,131321.0
HEMIPROP,247096.78,129414.44
HERANBA,105116.44,46094.44
HERITGFOOD,478179.0,227849.44
HEROMOTOCO,463627.56,226921.89
HESTERBIO,5880.0,2456.89
HEUBACHIND,34715.67,14497.11
HEXATRADEX,4204.33,2843.56
HEXT,1123569.22,747602.0
HFCL,8649868.22,2534862.89
HGINFRA,70990.22,41072.33
HGS,151197.56,31198.78
HIKAL,266292.11,145503.44
HIMATSEIDE,618758.33,305280.11
HINDALCO,4115393.78,2405363.33
HINDCOMPOS,5935.33,3647.78
HINDCON,25090.22,17373.89
HINDCOPPER,6213347.0,2671663.22
HINDOILEXP,374223.0,194623.89
HINDPETRO,3696493.0,2026269.44
HINDUNILVR,951961.78,611498.0
HINDWAREAP,63087.56,34423.78
HINDZINC,1879158.89,982882.22
HIRECT,526528.22,92864.89
HISARMETAL,25491.11,11672.78
HITECH,818077.89,432241.89
HITECHCORP,9563.78,5831.89
HLEGLAS,200219.67,66934.33
HLVLTD,711552.89,329688.67
HMAAGRO,180328.56,108305.56
HMVL,22459.11,15737.33
HNDFDS,40861.33,22607.0
HNGSNGBEES,402040.67,241505.33
HOMEFIRST,507067.89,204838.56
HONASA,424280.22,271667.89
HONAUT,3801.33,2261.67
HONDAPOWER,7402.0,2894.67
HPAL,105739.33,64623.44
HPIL,4348.0,2235.89
HPL,326400.56,117832.11
HSCL,1160389.11,420874.0
HUBTOWN,1712267.67,936237.0
HUDCO,2653339.67,917643.56
HUHTAMAKI,222953.44,107008.33
HYUNDAI,368197.11,236783.22
ICEMAKE,16134.33,8819.89
ICICIB22,282243.44,206639.67
ICICIBANK,9735295.0,6914702.22
ICICIGI,421926.0,262717.33
ICICIPRULI,1075222.0,690552.11
ICIL,195327.0,94530.89
ICRA,5432.22,3443.22
IDBI,5705077.0,2170766.11
IDEA,298209198.22,64458122.56
IDEAFORGE,375390.78,149294.67
IDFCFIRSTB,18487488.56,8575019.11
IDFNIFTYET,653.56,345.22
IEX,69680655.44,16322608.56
IFBIND,59386.44,27057.0
IFCI,4513663.22,1692812.11
IFGLEXPOR,29893.78,14633.89
IGARASHI,112205.11,30325.78
IGCL,1431029.33,664633.56
IGIL,1484192.33,590250.44
IGL,3738689.44,1643908.11
IGPL,46032.22,21345.11
IIFL,1330466.56,680673.22
IIFLCAPS,836871.67,219061.0
IKIO,46509.89,26198.78
IKS,168607.89,104252.33
IMAGICAA,496757.11,299052.56
IMFA,70245.44,32515.44
IMPAL,4014.44,2485.0
INDBANK,24882.22,14358.67
INDGN,372086.44,212471.89
INDHOTEL,2353257.0,1388484.33
INDIACEM,1294785.56,324026.67
INDIAGLYCO,172640.89,83507.11
INDIAMART,111880.44,72379.78
INDIANB,2078416.44,1031258.33
INDIANCARD,10045.11,5216.33
INDIANHUME,57186.44,20514.33
INDIASHLTR,181122.44,106288.0
INDIGO,724613.78,424275.0
INDIGOPNTS,40944.67,22221.67
INDIQUBE,10351056.0,4709259.0
INDNIPPON,24572.56,13487.67
INDOAMIN,101009.89,44561.56
INDOBORAX,1097971.29,300479.14
INDOCO,195671.33,48115.0
INDOFARM,181319.75,109294.0
INDOSTAR,132176.78,74470.78
INDOTECH,22658.44,13351.56
INDOUS,104593.33,56826.0
INDOWIND,195851.22,99888.56
INDRAMEDCO,160067.0,74770.78
INDSWFTLTD,110008.78,59418.78
INDTERRAIN,139837.11,58152.22
INDUSINDBK,5775734.11,2191990.78
INDUSTOWER,3955512.22,2485497.67
INFIBEAM,9282531.67,4408290.89
INFOBEAN,508762.33,144305.56
INFRABEES,8343.56,4636.0
INFRAIETF,166179.78,138636.11
INFY,7979613.22,5410741.0
INGERRAND,10981.67,6063.89
INNOVACAP,43549.0,21571.44
INNOVANA,20453.0,10710.78
INOXINDIA,62885.44,34329.89
INOXWIND,6057148.0,2707627.11
INSECTICID,80515.33,29569.22
INTELLECT,532801.22,190138.67
INTENTECH,41978.44,29803.67
INTERNET,162252.56,89806.11
INTLCONV,124524.67,58803.56
INVENTURE,748005.56,475186.78
IOB,4680321.56,1733913.89
IOC,7539789.0,4188820.67
IOLCP,3793379.78,1229061.11
IONEXCHANG,488581.78,201293.56
IPCALAB,378779.33,134168.89
IPL,855459.9,317138.2
IRB,7795069.5,3253939.8
IRCON,3319026.6,897329.8
IRCTC,546989.7,258216.5
IREDA,5324277.4,1949746.6
IRFC,14877956.7,4031746.8
IRMENERGY,26677.1,14415.3
ISFT,19340.2,13587.6
ISGEC,27687.6,15825.2
IT,166730.3,146628.8
ITBEES,9085066.8,6606116.2
ITC,8153930.6,5503299.3
ITCHOTELS,6630077.6,2881484.3
ITDC,13858.7,6346.6
ITDCEM,490178.9,224755.8
ITETF,644537.6,483481.2
ITETFADD,73761.9,51874.8
ITI,195552.2,90074.9
ITIETF,665085.2,467382.2
IVC,262853.2,158350.1
IVP,12774.0,7638.1
IVZINGOLD,877.9,738.6
IVZINNIFTY,44.67,34.0
IXIGO,19591277.3,3928455.6
IZMO,38710.7,22220.3
J&KBANK,2609123.0,1214614.6
JAGRAN,265917.5,154072.6
JAGSNPHARM,1261365.8,232755.9
JAIBALAJI,1015565.8,367679.8
JAICORPLTD,530438.6,200200.0
JAIPURKURT,26901.6,15531.2
JAMNAAUTO,902673.6,448146.9
JASH,207767.8,82213.7
JAYAGROGN,16908.5,8426.8
JAYBARMARU,53996.3,27203.4
JAYNECOIND,112130911.5,33093943.5
JAYSREETEA,60081.3,30453.1
JBCHEPHARM,462852.8,299599.8
JBMA,605815.5,154841.0
JCHAC,27542.2,15322.1
JETFREIGHT,59667.1,38787.1
JGCHEM,741150.3,191323.1
JHS,76170.5,56233.0
JINDALPOLY,38628.8,17104.8
JINDALSAW,926673.7,458550.8
JINDALSTEL,1654435.3,725233.4
JINDRILL,113619.0,55405.9
JINDWORLD,1961061.0,615089.9
JIOFIN,16485436.5,7006941.0
JISLDVREQS,28103.8,14747.1
JISLJALEQS,2183668.2,1088327.8
JITFINFRA,34445.9,18558.6
JKCEMENT,100929.2,48704.5
JKIL,158435.6,66015.0
JKLAKSHMI,291464.6,162701.2
JKPAPER,340118.2,140993.3
JKTYRE,472961.9,201674.0
JLHL,31003.7,24431.2
JMA,8377.9,5348.6
JMFINANCIL,6485117.1,2269215.4
JNKINDIA,131522.2,86017.1
JOCIL,4011.1,2338.8
JPOLYINVST,4804.0,2686.3
JPPOWER,91015992.4,32496434.4
JSFB,384541.1,245383.1
JSL,770884.2,297766.2
JSWENERGY,2965677.8,1359585.1
JSWINFRA,2106933.5,1078864.5
JSWSTEEL,1665959.9,816324.1
JTEKTINDIA,319334.1,155622.9
JTLIND,3378550.9,1674726.1
JUBLCPL,22496.2,9804.6
JUBLFOOD,715163.9,377156.3
JUBLINGREA,351141.7,170656.8
JUBLPHARMA,534394.7,219848.8
JUNIORBEES,279552.4,182564.8
JUNIPER,58154.4,35287.6
JUSTDIAL,162078.9,68365.8
JWL,540923.0,225753.5
JYOTHYLAB,259794.5,155910.9
JYOTICNC,389370.3,175747.0
JYOTISTRUC,7777080.2,4100031.7
KABRAEXTRU,32902.0,20638.5
KAJARIACER,735169.8,497533.2
KAKATCEM,16969.0,9073.5
KALAMANDIR,2973897.8,1075389.0
KALPATARU,213158.4,94978.4
KALYANIFRG,1768.6,1142.3
KALYANKJIL,3921848.6,1490152.4
KAMATHOTEL,74917.2,35695.8
KAMDHENU,633922.7,314569.3
KANANIIND,133254.2,98924.6
KANORICHEM,17602.8,10094.7
KANSAINER,139112.3,89786.8
KAPSTON,4025.9,2844.1
KARURVYSYA,2206743.8,1106618.2
KAUSHALYA,1981.5,521.2
KAYNES,271659.8,88574.4
KCP,445155.5,222282.9
KCPSUGIND,96138.0,63811.6
KDDL,23799.7,10778.9
KEC,494282.7,200778.2
KECL,84719.7,40866.2
KEI,381550.2,148677.3
KELLTONTEC,9276002.3,1416823.1
KFINTECH,1129545.9,458020.3
KHADIM,50783.3,28824.3
KHANDSE,174157.9,48051.2
KICL,1352.4,753.7
KIMS,608624.8,259402.2
KINGFA,12304.4,5331.4
KIOCL,2056233.0,178447.6
KIRIINDUS,181105.2,87570.2
KIRLOSBROS,130330.6,35364.6
KIRLOSENG,248667.5,89725.4
KIRLOSIND,10379.8,3419.5
KIRLPNU,254546.8,115621.0
KKCL,53362.9,20144.6
KMEW,30865.7,13939.6
KMSUGAR,64714.9,46735.6
KNRCON,829380.7,446469.2
KOHINOOR,71171.0,28553.8
KOKUYOCMLN,69884.9,35326.7
KOLTEPATIL,235200.6,93045.2
KOPRAN,222724.1,97723.9
KOTAKBANK,3719080.5,2456224.5
KOTARISUG,34935.3,24332.0
KOTHARIPET,68762.5,35918.0
KOTHARIPRO,12318.3,8341.2
KPEL,474415.0,187623.2
KPIGREEN,702990.4,333634.3
KPIL,208497.1,91268.9
KPITTECH,969637.2,316585.4
KPRMILL,329632.2,136258.9
KRBL,636765.7,238211.5
KRISHANA,315059.0,148443.1
KRITIKA,140258.9,100903.5
KRITINUT,19835.7,13484.4
KRN,603946.4,171694.2
KRONOX,119890.8,49826.5
KROSS,139762.2,67307.3
KRSNAA,74406.5,35851.4
KSB,91304.0,37337.3
KSCL,120476.6,57224.9
KSHITIJPOL,268812.3,197787.8
KSL,62286.3,21564.5
KSOLVES,249111.6,62661.1
KTKBANK,916283.3,573323.9
KUANTUM,65481.2,36559.2
LAGNAM,11376.9,7255.1
LALPATHLAB,110978.2,58321.7
LAMBODHARA,8851.6,4937.7
LANCORHOL,194479.4,85458.5
LANDMARK,36754.8,23725.0
LAOPALA,145652.6,63320.6
LATENTVIEW,898975.1,213334.6
LATTEYS,81705.1,48239.6
LAURUSLABS,4161545.3,1240024.0
LAXMICOT,44786.5,14535.5
LAXMIDENTL,295503.5,126984.1
LEMONTREE,2637083.4,1170333.1
LEXUS,8591.5,6749.0
LFIC,2958.8,1751.7
LGBBROSLTD,24586.6,15401.6
LGHL,62106.9,10230.7
LIBAS,25911.4,17210.5
LICHSGFIN,1835756.9,957325.4
LICI,608128.2,262803.5
LICMFGOLD,2084.9,1861.7
LICNETFGSC,31464.7,26578.5
LICNETFN50,960.4,757.2
LICNETFSEN,69.5,57.9
LICNFNHGP,688.1,572.8
LICNMID100,7085.8,3927.5
LIKHITHA,48696.7,24631.1
LINCOLN,20327.0,12515.5
LINDEINDIA,15312.0,7579.8
LIQGRWBEES,2932.5,2293.75
LIQUID,113718.9,61829.7
LIQUID1,387306.3,297192.2
LIQUIDADD,586652.3,378494.6
LIQUIDBEES,2733586.1,2364240.7
LIQUIDBETF,287045.2,238827.5
LIQUIDCASE,7842616.9,6404684.3
LIQUIDETF,108464.5,76203.9
LIQUIDIETF,623021.2,388062.6
LIQUIDPLUS,95467.3,85405.9
LIQUIDSBI,5216.2,4524.3
LIQUIDSHRI,21733.5,19248.2
LLOYDSENGG,5210391.1,2172524.6
LLOYDSENT,2785258.4,1192686.5
LLOYDSME,287593.9,143593.8
LMW,5836.3,3083.6
LODHA,3684678.9,2075476.9
LOKESHMACH,52839.5,22335.3
LORDSCHLO,563030.67,294703.0
LOTUSEYE,14163.1,8438.5
LOVABLE,23795.7,12274.4
LOWVOL,1952.7,1905.9
LOWVOL1,107226.1,90125.9
LOWVOLIETF,1628467.6,1263291.2
LPDC,24681.2,18126.8
LT,2401659.1,1596027.4
LTF,12644007.9,5455600.0
LTFOODS,958516.6,343952.8
LTGILTBEES,2694763.1,2069179.4
LTIM,357772.3,156267.5
LTTS,95330.1,37705.6
LUMAXIND,32269.8,8598.2
LUMAXTECH,127669.4,68952.6
LUPIN,812280.8,468464.0
LUXIND,20566.6,10193.3
LXCHEM,1071094.5,436583.4
LYKALABS,29084.3,19366.8
M&M,2066707.7,1232706.3
M&MFIN,4030724.6,2469817.1
MADHAV,8349.6,5252.9
MADRASFERT,430637.6,113792.4
MAFANG,187332.1,177664.4
MAGADSUGAR,18483.7,10725.7
MAGNUM,44071.3,22316.8
MAHABANK,7566885.2,3787059.5
MAHAPEXLTD,6172.6,3555.8
MAHEPC,268221.5,98643.0
MAHESHWARI,13702.1,9738.0
MAHKTECH,2978997.5,1975871.6
MAHLIFE,396087.4,160071.0
MAHLOG,460446.1,225643.4
MAHSCOOTER,7627.8,2973.3
MAHSEAMLES,212080.0,89036.1
MAITHANALL,33403.3,16438.0
MAKEINDIA,18934.7,17042.2
MALLCOM,15588.4,8518.0
MALUPAPER,28789.5,12814.0
MAMATA,2469353.5,399726.8
MANAKALUCO,609907.8,188105.4
MANAKCOAT,633737.0,270774.0
MANAKSIA,320547.7,99831.8
MANALIPETC,3487870.8,628129.5
MANAPPURAM,3211383.9,1743603.0
MANBA,30184.7,18548.3
MANCREDIT,35679.9,8523.0
MANGALAM,41245.0,21480.5
MANGCHEFER,1174770.7,402258.2
MANGLMCEM,30043.9,18249.1
MANINDS,471258.2,240597.2
MANINFRA,723133.1,326117.0
MANKIND,514609.4,270333.8
MANOMAY,2258.6,1512.4
MANORAMA,426300.8,138523.4
MANYAVAR,203687.8,95328.3
MAPMYINDIA,106868.0,60545.3
MARALOVER,16475.5,7673.9
MARATHON,216881.8,114705.2
MARICO,1512862.1,992867.4
MARKSANS,2122441.7,1222414.1
MARUTI,225605.6,129454.1
MASFIN,249502.6,97133.0
MASPTOP50,361809.5,257018.8
MASTEK,671599.2,85844.7
MASTERTR,1103140.7,272025.9
MATRIMONY,9610.1,5979.7
MAWANASUG,54345.9,34216.3
MAXESTATES,214258.6,90576.0
MAXHEALTH,1945006.2,1268028.5
MAXIND,227915.4,59714.1
MAYURUNIQ,82697.7,39251.2
MAZDA,95690.7,33002.6
MAZDOCK,1724428.6,397143.4
MBAPL,304028.8,114252.9
MBLINFRA,261754.2,117563.2
MCL,36910.1,22791.3
MCLEODRUSS,2929081.9,1483084.0
MCLOUD,16645027.2,3135798.4
MCX,370687.6,137397.0
MEDANTA,246718.2,119593.4
MEDIASSIST,253696.8,164805.1
MEDICAMEQ,27150.0,13968.1
MEDICO,136472.3,83141.0
MEDPLUS,115222.1,64586.3
MEGASTAR,7521.3,5088.7
MENONBE,305693.3,116787.5
METAL,637822.1,333760.4
METALIETF,2256751.9,1193596.6
METROBRAND,195769.5,72390.8
METROPOLIS,83201.5,44399.2
MFSL,751333.6,417026.7
MGEL,2571718.5,1192354.4
MGL,784393.6,271725.0
MHLXMIRU,4217.9,2738.9
MHRIL,310498.1,100856.4
MICEL,1101536.1,538211.8
MID150,28099.7,8848.7
MID150BEES,503191.6,338592.6
MID150CASE,1137285.6,726111.2
MIDCAP,49578.5,24753.4
MIDCAPETF,3803897.7,3205204.0
MIDCAPIETF,953624.8,681503.9
MIDHANI,379428.5,130068.3
MIDQ50ADD,6037.3,4189.7
MIDSELIETF,170375.4,113304.8
MIDSMALL,266394.9,205608.9
MINDACORP,216596.2,99154.8
MIRCELECTR,2706888.6,900255.0
MIRZAINT,599447.6,182855.1
MITCON,8044.3,4856.1
MITTAL,1110528.6,718102.5
MMFL,47269.9,28491.5
MMP,19435.3,10668.7
MMTC,1062161.8,415094.8
MNC,52996.2,41284.4
MOALPHA50,2589.5,2043.5
MOBIKWIK,1701740.0,440663.3
MOCAPITAL,475560.9,333832.6
MODEFENCE,2327578.3,1459029.8
MODISONLTD,135754.1,61765.3
MODTHREAD,5019.7,4195.5
MOGSEC,119032.3,118523.2
MOHEALTH,56950.1,39632.7
MOHITIND,14452.8,10048.5
MOIL,829578.0,282726.0
MOINFRA,2705.2,1473.2
MOKSH,805375.6,530958.6
MOL,1928954.6,709005.6
MOLDTECH,56607.4,23182.0
MOLDTKPAC,235695.6,93068.1
MOLOWVOL,26483.1,25138.2
MOM100,334260.8,214302.4
MOM30IETF,786342.6,477220.1
MOM50,4129.7,3272.9
MOMENTUM,56585.1,42481.9
MOMENTUM50,399779.5,286114.7
MOMGF,176.8,128.1
MOMIDMTM,26772.1,23124.9
MOMOMENTUM,78398.2,48481.9
MON100,650708.1,438902.9
MON50EQUAL,1572.8,1369.8
MONARCH,475578.5,207513.3
MONEXT50,2353.3,1082.7
MONIFTY500,279164.9,212931.2
MONQ50,91276.9,65066.2
MONTECARLO,17476.8,10439.0
MOPSE,701.9,490.2
MOQUALITY,1653.4,1391.8
MOREALTY,451546.6,328989.4
MOREPENLAB,2179978.1,805112.3
MOSCHIP,430501.4,192661.5
MOSMALL250,866822.4,596640.9
MOTHERSON,14440919.1,6838346.0
MOTILALOFS,1513577.2,520066.7
MOTISONS,3666327.0,1169212.2
MOTOGENFIN,114102.6,41515.9
MOTOUR,5793.4,5192.8
MOVALUE,72107.0,51672.1
MPHASIS,686506.4,293257.2
MPSLTD,77223.7,27946.9
MRF,5624.6,2003.3
MRPL,9807191.6,2611859.3
MSCIINDIA,11576.3,10678.7
MSPL,630343.6,340296.8
MSTCLTD,113648.1,58243.3
MSUMI,6767078.0,3768230.4
MTARTECH,45683.5,21424.2
MTNL,2430398.4,726173.5
MUFIN,323221.6,135910.5
MUFTI,134539.1,72918.5
MUKANDLTD,571632.9,149859.2
MUKKA,238099.2,145524.9
MUKTAARTS,11582.0,7129.4
MULTICAP,165785.9,141401.3
MUNJALAU,94710.3,47049.6
MUNJALSHOW,69589.7,38994.7
MURUDCERA,43823.8,28812.9
MUTHOOTCAP,23215.6,11884.0
MUTHOOTFIN,330338.3,167157.1
MUTHOOTMF,554319.6,143518.9
MVGJL,206902.3,93618.6
NAGAFERT,802681.88,509393.12
NAGREEKCAP,5739.1,3120.0
NAGREEKEXP,8144.7,5666.9
NAHARSPING,20434.6,12506.6
NAM-INDIA,759090.4,413192.6
NARMADA,453426.7,195941.0
NATCAPSUQ,4819.6,2666.5
NATCOPHARM,1453452.7,515044.6
NATIONALUM,8045445.5,3015684.3
NAUKRI,1617025.3,957093.6
NAVA,694812.5,257110.2
NAVINFLUOR,79517.5,34763.4
NAVKARCORP,3244380.4,835083.1
NAVNETEDUL,157633.9,86799.5
NAZARA,711733.2,256436.3
NBCC,6607692.1,2671507.9
NBIFIN,710.3,522.6
NCC,2088413.6,774843.5
NCLIND,173220.4,87932.8
NDGL,144.6,107.8
NDL,3081434.0,1756533.0
NDLVENTURE,20370.5,11895.3
NDRAUTO,84249.1,29564.0
NECCLTD,68773.9,38916.8
NELCAST,555421.5,217915.4
NELCO,61289.2,25947.2
NEOGEN,22584.9,11578.0
NESCO,182280.1,62711.8
NESTLEIND,853069.7,452891.1
NETF,1457.6,1211.3
NETWEB,342081.7,86206.1
NETWORK18,10341035.8,2230850.1
NEULANDLAB,60873.7,17213.4
NEWGEN,847071.6,315869.8
NEXT30ADD,31454.2,27671.2
NEXT50,14042.4,12636.6
NEXT50IETF,472553.2,342803.7
NEXTMEDIA,13881.3,10679.0
NFL,2193872.0,580662.8
NGIL,59496.2,19787.2
NGLFINE,2646.1,1614.9
NH,285106.6,132291.7
NHPC,8649155.5,4833850.5
NIACL,8513872.5,527853.2
NIBE,71417.1,34022.6
NIF100BEES,25408.6,17398.3
NIF100IETF,331857.7,269747.6
NIF10GETF,3424.5,3139.2
NIF5GETF,12063.0,6815.0
NIFITETF,3505.2,3177.9
NIFMID150,1281.7,1114.6
NIFTY1,99029.9,84325.1
NIFTY100EW,5443.4,4410.9
NIFTY50ADD,18349.6,10996.5
NIFTYBEES,3811813.2,2552315.5
NIFTYBETF,2508.1,1883.5
NIFTYETF,139474.4,116715.4
NIFTYIETF,232200.5,177744.9
NIFTYQLITY,86883.0,73227.4
NIITLTD,323171.3,158730.5
NIITMTS,176861.0,127841.5
NILAINFRA,916538.2,508553.4
NILASPACES,702517.8,391981.4
NILKAMAL,10237.3,5496.8
NINSYS,6142.4,3720.1
NIPPOBATRY,4407.6,2868.8
NIRAJ,20443.6,13786.9
NITCO,207944.5,119289.9
NITINSPIN,66382.7,33175.4
NITIRAJ,3474.5,2385.1
NIVABUPA,2494136.2,1098840.3
NKIND,1045.44,732.0
NLCINDIA,2480799.3,929639.6
NMDC,24986223.1,11839228.2
NOCIL,326126.0,164471.9
NORTHARC,2092728.5,906391.6
NOVAAGRI,443436.1,212196.8
NPBET,1908.0,1053.7
NPST,25157.6,13692.2
NRBBEARING,155739.6,98508.9
NSIL,6429.8,3448.5
NSLNISP,1594837.5,834152.3
NTPC,6976618.5,4257553.5
NTPCGREEN,6904575.2,2897206.9
NUCLEUS,25063.7,12789.4
NURECA,14828.2,9391.0
NUVAMA,137314.3,57522.6
NUVOCO,1515173.2,555836.9
NV20,13946.1,8690.6
NV20BEES,231784.1,223273.4
NV20IETF,364563.4,240077.6
NYKAA,3608907.1,1488232.3
OAL,35818.9,15991.7
OBCL,139928.9,34751.2
OBEROIRLTY,1044302.8,507559.8
OFSS,130932.6,41300.8
OIL,1618131.1,758961.4
OILCOUNTUB,46766.2,28321.4
OILIETF,1767950.1,1237404.3
OLAELEC,99987107.9,22242891.2
OLECTRA,2452059.9,495202.1
OMAXAUTO,1334720.1,229655.5
OMAXE,635117.0,265931.8
OMINFRAL,107193.5,52115.7
ONESOURCE,147062.8,111842.0
ONGC,6976248.8,3753607.7
ONMOBILE,410544.3,161474.5
OPTIEMUS,205504.4,92721.0
ORCHPHARMA,52859.4,33424.7
ORICONENT,359272.5,231959.9
ORIENTBELL,9052.4,5701.3
ORIENTCEM,2521707.09,941288.27
ORIENTCER,255133.55,83741.36
ORIENTELEC,200247.64,108109.0
ORIENTHOT,418200.55,185964.55
ORIENTLTD,6480.0,3971.0
ORIENTPPR,438904.18,232137.64
ORIENTTECH,141065.18,76065.64
ORISSAMINE,48980.0,12047.91
ORTINGLOBE,15959.27,12418.73
OSELDEVICE,44400.0,26400.0
OSWALAGRO,151122.27,61552.45
OSWALGREEN,313590.18,118595.64
OSWALPUMPS,1284620.64,524974.91
OSWALSEEDS,51948.55,40862.18
OWAIS,20300.0,19300.0
PAGEIND,18823.0,9979.82
PAISALO,21468108.73,7840372.0
PAKKA,108970.36,50174.64
PALASHSECU,3254.0,1985.73
PANACEABIO,133127.73,67072.82
PANAMAPET,27067.55,13946.09
PARACABLES,999734.55,547827.55
PARADEEP,28662096.73,4330556.45
PARAGMILK,2053449.55,775153.36
PARAGON,45600.0,43200.0
PARAMOUNT,14400.0,13200.0
PARAS,601348.27,245681.64
PARASPETRO,145971.36,79640.36
PARIN,29000.0,16000.0
PARKHOTELS,1179700.18,667877.36
PARTYCRUS,13000.0,9000.0
PASHUPATI,6549.18,5142.73
PASUPTAC,62401.18,28286.18
PATANJALI,1614365.91,487395.36
PATELENG,2352495.27,1165775.91
PATILAUTOM,182400.0,105600.0
PATINTLOG,131361.82,79149.18
PATTECH,1500.0,1500.0
PAVNAIND,7708.27,4763.45
PAYTM,7806295.64,2036110.09
PCBL,1302080.0,545478.27
PCCL,42400.0,26800.0
PCJEWELLER,80889021.18,24569791.64
PDMJEPAPER,92949.64,53114.73
PDSL,91174.18,54489.64
PEARLPOLY,330955.73,120270.82
PEL,1081989.0,428447.55
PELATRO,2100.0,1800.0
PENIND,1101319.27,418443.18
PENINLAND,401246.0,217819.91
