SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
IVC, EQ, 18-Jul-2025,8.96,9.06,9.06,8.96,8.98,8.98,8.99,191158,17.18,678, 121073, 63.34
IVP, EQ, 18-Jul-2025,186.83,189.67,190.3,187.0,189.5,188.8,189.01,4094,7.74,255, 3164, 77.28
IVZINGOLD, EQ, 18-Jul-2025,8512.35,8512.3,8599.0,8512.3,8599.0,8592.0,8562.21,82,7.02,20, 53, 64.63
IVZINNIFTY, EQ, 18-Jul-2025,2851.37,2856.99,2856.99,2830.0,2840.75,2840.58,2841.62,122,3.47,25, 113, 92.62
IXIGO, EQ, 18-Jul-2025,213.62,213.97,226.24,201.65,212.98,217.14,215.71,56480511,121832.54,341809, 6377432, 11.29
IZMO, EQ, 18-Jul-2025,425.1,431.95,431.95,415.0,419.15,421.9,421.65,29041,122.45,1156, 19271, 66.36
J&KBANK, EQ, 18-Jul-2025,113.83,114.2,114.5,111.65,113.81,113.87,113.34,2762116,3130.52,15241, 1189422, 43.06
JAGRAN, EQ, 18-Jul-2025,71.96,72.1,75.21,71.86,75.2,74.77,73.99,889484,658.13,5978, 547684, 61.57
JAGSNPHARM, EQ, 18-Jul-2025,252.43,252.95,257.76,248.86,253.65,254.2,254.01,225705,573.32,6545, 103292, 45.76
JAIBALAJI, EQ, 18-Jul-2025,120.94,120.94,122.5,118.05,120.75,120.29,119.85,1200567,1438.83,12234, 440440, 36.69
JAICORPLTD, EQ, 18-Jul-2025,111.96,112.6,113.12,109.25,109.5,109.54,110.77,861039,953.73,11436, 256228, 29.76
JAIPURKURT, EQ, 18-Jul-2025,42.52,43.98,43.98,42.0,42.8,42.31,42.27,3616,1.53,104, 2392, 66.15
JAMNAAUTO, EQ, 18-Jul-2025,96.78,97.24,97.31,94.4,94.69,94.58,95.21,1059496,1008.75,10911, 541771, 51.13
JASH, EQ, 18-Jul-2025,612.0,619.1,622.9,607.5,610.1,611.2,614.67,226613,1392.92,12982, 98320, 43.39
JAYAGROGN, EQ, 18-Jul-2025,262.65,263.8,266.7,258.1,262.85,261.55,261.43,16738,43.76,1930, 6315, 37.73
JAYBARMARU, EQ, 18-Jul-2025,76.51,77.28,77.28,75.2,76.0,76.18,76.1,39542,30.09,760, 23062, 58.32
JAYNECOIND, EQ, 18-Jul-2025,41.5,42.0,42.73,39.25,40.21,40.19,40.42,10370395,4191.94,51707, 5068408, 48.87
JAYSREETEA, EQ, 18-Jul-2025,114.91,115.48,115.5,112.61,113.0,113.14,113.76,38158,43.41,952, 19156, 50.20
JBCHEPHARM, EQ, 18-Jul-2025,1664.1,1671.6,1672.2,1640.1,1650.1,1654.1,1652.23,483356,7986.17,21081, 374068, 77.39
JBMA, EQ, 18-Jul-2025,646.65,646.0,648.2,638.5,640.4,640.35,642.74,149180,958.84,9136, 65896, 44.17
JCHAC, EQ, 18-Jul-2025,1753.3,1769.9,1769.9,1738.2,1754.9,1752.8,1750.23,18471,323.28,2072, 10230, 55.38
JETFREIGHT, EQ, 18-Jul-2025,14.04,13.91,14.25,13.78,13.8,13.82,13.96,30039,4.19,253, 23178, 77.16
JGCHEM, EQ, 18-Jul-2025,503.3,506.5,520.0,498.25,509.5,509.1,507.99,562821,2859.09,14504, 185590, 32.97
JHS, EQ, 18-Jul-2025,13.04,12.96,13.16,12.9,13.13,13.08,13.02,36394,4.74,185, 24409, 67.07
JINDALPOLY, EQ, 18-Jul-2025,620.6,623.65,627.15,610.55,615.15,620.0,619.76,35313,218.86,3317, 15983, 45.26
JINDALSAW, EQ, 18-Jul-2025,228.95,228.89,230.0,225.5,228.7,228.49,227.61,626627,1426.26,11235, 272556, 43.50
JINDALSTEL, EQ, 18-Jul-2025,950.45,951.9,962.9,948.35,954.8,957.15,957.42,1480756,14177.06,53587, 556976, 37.61
JINDRILL, EQ, 18-Jul-2025,636.35,635.95,642.75,625.5,631.5,629.4,634.61,105979,672.56,5350, 47945, 45.24
JINDWORLD, EQ, 18-Jul-2025,41.46,41.59,43.57,41.0,42.15,41.95,42.34,3997371,1692.49,22231, 973098, 24.34
JIOFIN, EQ, 18-Jul-2025,318.15,320.5,323.95,313.75,316.4,316.85,317.91,29776471,94661.09,211618, 11867363, 39.85
JISLDVREQS, EQ, 18-Jul-2025,32.12,31.7,32.79,31.51,31.8,31.92,32.17,16402,5.28,527, 7425, 45.27
JISLJALEQS, EQ, 18-Jul-2025,54.6,54.6,54.88,53.51,53.8,53.69,53.99,2204613,1190.21,10859, 1150518, 52.19
JITFINFRA, EQ, 18-Jul-2025,370.6,371.55,375.75,362.4,363.0,365.45,366.92,19134,70.21,733, 12004, 62.74
JKCEMENT, EQ, 18-Jul-2025,6430.5,6408.0,6666.0,6400.0,6500.0,6498.0,6560.48,193068,12666.18,40016, 51939, 26.90
JKIL, EQ, 18-Jul-2025,743.2,740.0,755.05,724.95,731.35,733.25,738.31,144021,1063.32,9385, 63003, 43.75
JKLAKSHMI, EQ, 18-Jul-2025,1001.0,1005.95,1007.9,980.3,987.05,991.05,993.12,161285,1601.75,19010, 75036, 46.52
JKPAPER, EQ, 18-Jul-2025,394.7,394.75,407.6,388.0,390.65,390.6,398.5,795751,3171.06,23727, 267380, 33.60
JKTYRE, EQ, 18-Jul-2025,375.8,376.95,378.5,368.3,369.9,369.4,371.78,441478,1641.34,14047, 207244, 46.94
JLHL, EQ, 18-Jul-2025,1494.7,1506.0,1506.2,1482.5,1486.8,1490.1,1490.67,52718,785.85,2581, 49643, 94.17
JMA, EQ, 18-Jul-2025,95.1,95.15,95.58,93.42,93.95,94.33,94.62,5448,5.15,167, 3414, 62.67
JMFINANCIL, EQ, 18-Jul-2025,169.25,169.8,170.3,167.3,169.0,169.27,168.85,2825743,4771.15,21280, 919679, 32.55
JNKINDIA, EQ, 18-Jul-2025,328.15,329.8,341.85,325.8,329.45,329.35,329.6,272397,897.83,7810, 184660, 67.79
JOCIL, EQ, 18-Jul-2025,164.09,168.0,168.0,160.15,161.0,161.52,162.6,3488,5.67,141, 2513, 72.05
JPOLYINVST, EQ, 18-Jul-2025,855.6,851.6,863.85,840.65,842.5,844.2,848.57,3183,27.01,449, 2063, 64.81
JPPOWER, EQ, 18-Jul-2025,22.73,22.76,23.48,22.41,22.86,22.86,22.98,191936022,44103.58,168642, 45803609, 23.86
JSFB, EQ, 18-Jul-2025,496.15,496.0,496.0,488.75,490.65,490.1,490.96,64637,317.34,4271, 37291, 57.69
JSL, EQ, 18-Jul-2025,678.85,681.55,699.4,675.15,678.95,676.55,686.55,963022,6611.63,33569, 201694, 20.94
JSWENERGY, EQ, 18-Jul-2025,531.6,532.5,538.75,522.0,530.7,530.4,530.83,5871617,31168.09,58505, 2113195, 35.99
JSWINFRA, EQ, 18-Jul-2025,310.45,311.0,313.95,305.0,308.6,307.95,308.35,2101800,6480.91,26741, 1324151, 63.00
JSWSTEEL, EQ, 18-Jul-2025,1034.2,1039.0,1053.5,1027.0,1044.8,1034.4,1033.21,1694015,17502.69,45099, 877534, 51.80
JTEKTINDIA, EQ, 18-Jul-2025,141.19,141.38,143.25,140.01,142.5,142.21,141.84,205641,291.68,4450, 90044, 43.79
JTLIND, EQ, 18-Jul-2025,76.9,76.6,77.6,73.1,73.69,73.94,74.67,2448356,1828.09,12411, 1356006, 55.38
JUBLCPL, EQ, 18-Jul-2025,1836.5,1860.0,1986.0,1825.0,1966.0,1966.8,1925.56,25358,488.28,3853, 12567, 49.56
JUBLFOOD, EQ, 18-Jul-2025,689.5,688.2,688.2,678.5,679.3,681.8,683.37,549392,3754.38,22749, 304991, 55.51
JUBLINGREA, EQ, 18-Jul-2025,834.55,835.4,843.3,825.15,829.8,831.2,834.06,275618,2298.82,11720, 135422, 49.13
JUBLPHARMA, EQ, 18-Jul-2025,1200.8,1205.0,1239.0,1194.0,1234.5,1232.0,1218.86,545057,6643.47,28053, 274139, 50.30
JUNIORBEES, EQ, 18-Jul-2025,736.39,717.98,744.49,714.3,733.21,731.7,733.08,277157,2031.79,11051, 195090, 70.39
JUNIPER, EQ, 18-Jul-2025,326.4,329.9,329.9,319.5,319.5,321.65,323.38,57003,184.34,2716, 27008, 47.38
JUSTDIAL, EQ, 18-Jul-2025,896.9,898.0,904.35,881.2,884.0,885.4,888.82,211454,1879.44,11786, 89803, 42.47
JWL, EQ, 18-Jul-2025,369.55,370.0,371.75,365.0,367.2,366.6,367.31,494832,1817.58,13409, 220846, 44.63
JYOTHYLAB, EQ, 18-Jul-2025,346.15,346.9,348.65,343.0,343.5,343.5,344.5,246653,849.71,9726, 136914, 55.51
JYOTICNC, EQ, 18-Jul-2025,1034.7,1045.0,1045.0,1018.1,1022.0,1020.7,1023.85,191676,1962.47,33576, 125920, 65.69
JYOTISTRUC, EQ, 18-Jul-2025,19.07,19.12,19.19,18.58,18.8,18.78,18.89,6294854,1188.82,8342, 3226571, 51.26
KABRAEXTRU, EQ, 18-Jul-2025,303.85,304.05,313.95,303.45,308.6,309.75,310.31,55819,173.21,2244, 31094, 55.71
KAJARIACER, EQ, 18-Jul-2025,1228.9,1234.0,1234.8,1198.6,1229.9,1226.2,1219.43,235941,2877.14,21879, 120935, 51.26
KAKATCEM, EQ, 18-Jul-2025,165.12,164.98,166.3,161.25,161.59,162.94,163.34,5174,8.45,201, 3833, 74.08
KALAMANDIR, EQ, 18-Jul-2025,160.49,161.5,169.1,161.5,167.55,167.47,166.39,2379136,3958.71,31603, 1043191, 43.85
KALPATARU, EQ, 18-Jul-2025,421.1,423.6,426.9,415.1,416.5,416.3,419.85,326419,1370.49,16879, 152851, 46.83
KALYANIFRG, EQ, 18-Jul-2025,730.95,739.35,742.0,711.0,711.0,718.2,728.39,825,6.01,150, 469, 56.85
KALYANKJIL, EQ, 18-Jul-2025,600.5,601.5,603.85,587.7,589.9,590.15,593.56,3316072,19682.81,57078, 1039201, 31.34
KAMATHOTEL, EQ, 18-Jul-2025,239.76,240.5,240.7,236.32,238.51,238.89,238.72,30843,73.63,1143, 16154, 52.37
KAMDHENU, EQ, 18-Jul-2025,30.19,30.29,30.43,29.9,30.09,30.07,30.1,775805,233.51,2277, 339581, 43.77
KANANIIND, EQ, 18-Jul-2025,2.1,2.12,2.14,2.09,2.11,2.1,2.11,174690,3.69,318, 129512, 74.14
KANORICHEM, EQ, 18-Jul-2025,90.83,91.0,91.69,90.01,90.9,90.77,90.7,10029,9.1,204, 4524, 45.11
KANSAINER, EQ, 18-Jul-2025,249.75,249.35,250.05,247.0,248.0,248.1,248.03,97195,241.07,8559, 52897, 54.42
KAPSTON, EQ, 18-Jul-2025,244.58,247.12,248.35,244.58,248.0,247.66,247.43,2554,6.32,144, 2086, 81.68
KARURVYSYA, EQ, 18-Jul-2025,270.5,269.65,272.5,267.5,268.3,268.2,270.01,1367003,3690.98,25844, 729365, 53.36
KAUSHALYA, EQ, 18-Jul-2025,879.7,873.0,879.8,856.5,859.95,861.55,869.03,641,5.57,195, 299, 46.65
KAYNES, EQ, 18-Jul-2025,5953.5,5970.0,5984.5,5842.0,5851.0,5853.0,5903.31,176277,10406.19,24138, 62493, 35.45
KCP, EQ, 18-Jul-2025,207.19,207.76,217.0,205.6,214.4,214.27,213.38,633290,1351.33,13846, 304400, 48.07
KCPSUGIND, EQ, 18-Jul-2025,35.06,34.65,35.14,34.46,34.96,34.84,34.81,95458,33.23,952, 56195, 58.87
KDDL, EQ, 18-Jul-2025,2761.3,2764.2,2844.1,2721.0,2751.0,2737.7,2776.61,19902,552.6,4754, 6727, 33.80
KEC, EQ, 18-Jul-2025,879.35,881.9,885.7,866.0,873.0,875.05,872.9,335617,2929.62,18930, 145353, 43.31
KECL, EQ, 18-Jul-2025,139.14,139.2,140.41,136.7,137.23,137.46,137.88,100109,138.03,1478, 51182, 51.13
KEI, EQ, 18-Jul-2025,3933.3,3950.9,4008.9,3915.0,3918.5,3928.8,3971.59,492660,19566.45,56129, 232963, 47.29
KELLTONTEC, EQ, 18-Jul-2025,142.2,142.9,145.0,138.93,140.78,140.18,141.74,1029300,1458.95,12561, 390850, 37.97
KFINTECH, EQ, 18-Jul-2025,1268.6,1273.9,1280.4,1255.0,1258.6,1259.7,1264.87,335083,4238.37,20877, 136946, 40.87
KHADIM, EQ, 18-Jul-2025,302.6,303.8,306.0,295.1,296.35,297.85,301.23,60683,182.79,2262, 34404, 56.69
KHANDSE, EQ, 18-Jul-2025,25.23,25.73,25.84,24.8,25.37,25.35,25.34,23461,5.94,678, 13385, 57.05
KICL, EQ, 18-Jul-2025,5102.5,5138.5,5146.0,5086.0,5090.0,5097.0,5114.63,1017,52.02,429, 672, 66.08
KIMS, EQ, 18-Jul-2025,741.65,740.0,768.9,740.0,756.5,761.25,760.01,1550761,11785.95,66470, 514067, 33.15
KINGFA, EQ, 18-Jul-2025,3402.3,3413.0,3431.8,3335.2,3366.0,3367.3,3369.32,6039,203.47,1690, 3223, 53.37
KIOCL, EQ, 18-Jul-2025,293.35,292.0,293.45,288.0,291.9,290.7,290.54,53583,155.68,2851, 20957, 39.11
KIRIINDUS, EQ, 18-Jul-2025,590.0,592.35,592.35,576.6,580.1,582.75,582.45,179654,1046.39,9849, 74965, 41.73
KIRLOSBROS, EQ, 18-Jul-2025,2195.4,2179.9,2201.1,2112.5,2125.0,2126.0,2155.55,189634,4087.66,18331, 55733, 29.39
KIRLOSENG, EQ, 18-Jul-2025,938.1,935.05,937.9,913.25,919.5,917.85,923.95,262223,2422.8,16760, 134900, 51.44
KIRLOSIND, EQ, 18-Jul-2025,4540.1,4553.5,4565.0,4408.1,4449.0,4436.8,4465.35,11199,500.07,3167, 3287, 29.35
KIRLPNU, EQ, 18-Jul-2025,1482.1,1484.0,1504.9,1460.1,1477.0,1471.3,1478.61,91397,1351.41,9319, 45162, 49.41
KKCL, EQ, 18-Jul-2025,561.3,564.0,565.2,548.65,554.25,555.4,555.57,30903,171.69,2790, 16133, 52.21
KMEW, EQ, 18-Jul-2025,1812.7,1830.8,1860.0,1800.9,1830.5,1825.7,1835.6,69528,1276.26,7438, 34801, 50.05
KMSUGAR, EQ, 18-Jul-2025,28.46,28.49,28.51,27.61,27.93,27.95,28.09,152242,42.76,1120, 111239, 73.07
KNRCON, EQ, 18-Jul-2025,223.28,223.7,226.09,219.61,223.0,223.89,222.64,953534,2122.93,16845, 454651, 47.68
KOHINOOR, EQ, 18-Jul-2025,36.67,36.5,36.97,36.12,36.26,36.3,36.46,110391,40.25,1626, 46975, 42.55
KOKUYOCMLN, EQ, 18-Jul-2025,119.65,119.65,120.13,117.51,119.0,118.97,119.03,103762,123.5,1624, 47575, 45.85
KOLTEPATIL, EQ, 18-Jul-2025,454.95,455.0,457.35,445.35,447.0,448.0,450.13,55575,250.16,3248, 26265, 47.26
KOPRAN, EQ, 18-Jul-2025,180.59,180.95,182.0,177.46,177.9,178.02,179.59,183974,330.41,2751, 105492, 57.34
KOTAKBANK, EQ, 18-Jul-2025,2170.8,2167.6,2168.0,2131.0,2132.0,2140.5,2142.89,2566543,54998.26,95801, 1697440, 66.14
KOTARISUG, EQ, 18-Jul-2025,37.73,38.1,38.1,37.1,37.1,37.19,37.38,21809,8.15,473, 15410, 70.66
KOTHARIPET, EQ, 18-Jul-2025,177.58,175.0,181.03,173.02,178.9,177.68,176.94,102100,180.66,2195, 38135, 37.35
KOTHARIPRO, EQ, 18-Jul-2025,85.52,85.3,85.84,83.0,83.32,83.6,83.74,14266,11.95,793, 9861, 69.12
KPEL, EQ, 18-Jul-2025,513.45,515.5,521.0,507.25,518.0,514.0,513.68,252755,1298.36,10726, 101176, 40.03
KPIGREEN, EQ, 18-Jul-2025,551.35,553.9,556.8,543.65,548.5,547.7,550.3,762649,4196.89,27658, 331299, 43.44
KPIL, EQ, 18-Jul-2025,1190.2,1195.1,1200.5,1182.3,1195.6,1196.0,1194.34,89395,1067.68,8640, 29992, 33.55
KPITTECH, EQ, 18-Jul-2025,1282.1,1285.0,1287.1,1265.9,1269.8,1273.8,1274.53,334579,4264.3,21722, 131656, 39.35
KPRMILL, EQ, 18-Jul-2025,1197.9,1203.7,1213.2,1177.1,1182.5,1180.3,1191.51,283007,3372.04,21153, 132150, 46.69
KRBL, EQ, 18-Jul-2025,396.0,396.95,412.5,396.2,407.0,406.8,408.74,2191401,8957.1,38226, 712792, 32.53
KRISHANA, EQ, 18-Jul-2025,493.0,508.0,510.0,477.5,484.5,486.35,488.17,348252,1700.05,13175, 168497, 48.38
KRITIKA, EQ, 18-Jul-2025,9.81,9.81,9.98,9.65,9.74,9.72,9.74,183744,17.9,789, 130478, 71.01
KRITINUT, EQ, 18-Jul-2025,110.6,112.3,112.89,109.0,110.0,110.44,111.05,12755,14.16,354, 7326, 57.44
KRN, EQ, 18-Jul-2025,857.0,857.0,858.0,844.65,848.0,850.1,850.87,284163,2417.86,14222, 105223, 37.03
KRONOX, EQ, 18-Jul-2025,192.18,194.0,194.0,189.1,189.5,190.14,190.86,65212,124.46,1463, 34208, 52.46
KROSS, EQ, 18-Jul-2025,194.08,196.5,196.5,189.51,192.75,192.28,192.12,145581,279.68,3355, 72629, 49.89
KRSNAA, EQ, 18-Jul-2025,848.05,854.8,854.8,822.0,849.8,845.6,839.19,85681,719.03,9184, 28619, 33.40
KSB, EQ, 18-Jul-2025,880.55,885.05,885.2,865.95,873.0,872.15,872.27,102721,896.01,8679, 41811, 40.70
KSCL, EQ, 18-Jul-2025,1127.4,1127.4,1139.3,1086.4,1103.0,1100.7,1105.16,247367,2733.8,17870, 138396, 55.95
KSHITIJPOL, EQ, 18-Jul-2025,3.3,3.39,3.39,3.28,3.33,3.3,3.32,115267,3.82,315, 78034, 67.70
KSL, EQ, 18-Jul-2025,908.25,911.8,917.1,891.1,903.75,901.7,900.98,81616,735.35,6993, 33826, 41.45
KSOLVES, EQ, 18-Jul-2025,374.05,378.0,402.0,378.0,391.9,391.4,393.65,675948,2660.89,22347, 125965, 18.64
KTKBANK, EQ, 18-Jul-2025,193.44,193.45,193.87,190.6,191.78,191.56,192.29,693365,1333.3,18498, 370597, 53.45
KUANTUM, EQ, 18-Jul-2025,128.02,128.99,134.8,127.6,130.25,130.74,130.81,140317,183.55,4053, 76167, 54.28
LAGNAM, EQ, 18-Jul-2025,102.41,102.41,106.59,100.21,103.0,102.92,103.84,27494,28.55,809, 13362, 48.60
LALPATHLAB, EQ, 18-Jul-2025,2982.3,2955.8,3014.1,2945.9,3010.0,3003.5,2996.89,132104,3959.01,16992, 87414, 66.17
LAMBODHARA, EQ, 18-Jul-2025,138.48,138.02,141.86,138.02,138.7,139.1,139.72,18474,25.81,465, 10246, 55.46
LANCORHOL, EQ, 18-Jul-2025,22.98,23.4,23.69,22.6,22.98,22.77,22.83,45220,10.32,662, 24506, 54.19
LANDMARK, EQ, 18-Jul-2025,540.65,541.1,542.85,527.7,538.0,538.0,533.98,41372,220.92,2563, 22738, 54.96
LAOPALA, EQ, 18-Jul-2025,263.1,264.1,270.0,258.0,264.9,264.9,263.69,78131,206.03,4960, 35019, 44.82
LATENTVIEW, EQ, 18-Jul-2025,434.8,434.8,444.0,431.25,440.0,439.95,437.58,288360,1261.81,11529, 127274, 44.14
LATTEYS, EQ, 18-Jul-2025,23.02,23.67,23.89,22.81,23.28,23.17,23.26,114094,26.54,499, 61651, 54.04
LAURUSLABS, EQ, 18-Jul-2025,821.5,825.1,829.0,814.5,826.5,827.0,822.1,989477,8134.47,27959, 362773, 36.66
LAXMICOT, EQ, 18-Jul-2025,28.28,28.98,28.98,28.01,28.06,28.1,28.26,16416,4.64,219, 11756, 71.61
LAXMIDENTL, EQ, 18-Jul-2025,482.4,482.6,485.0,469.2,484.0,482.3,476.68,162397,774.11,9351, 49466, 30.46
LEMONTREE, EQ, 18-Jul-2025,155.0,155.0,156.8,151.15,154.6,154.58,153.5,3459494,5310.33,49937, 1713108, 49.52
LEXUS, EQ, 18-Jul-2025,34.14,34.82,34.82,34.0,34.74,34.66,34.43,8132,2.8,108, 4830, 59.39
LFIC, EQ, 18-Jul-2025,220.17,219.75,221.99,214.0,214.05,215.21,216.84,5475,11.87,216, 2434, 44.46
LGBBROSLTD, EQ, 18-Jul-2025,1305.1,1305.1,1307.8,1284.0,1290.7,1293.2,1294.87,21333,276.23,3157, 13901, 65.16
LGHL, EQ, 18-Jul-2025,802.6,835.0,835.0,800.55,822.4,819.35,810.73,53369,432.68,885, 7561, 14.17
LIBAS, EQ, 18-Jul-2025,13.74,13.5,13.94,13.41,13.79,13.57,13.58,18269,2.48,246, 11537, 63.15
LICHSGFIN, EQ, 18-Jul-2025,638.25,639.2,646.5,627.5,627.85,628.25,634.77,2430570,15428.61,53841, 1231357, 50.66
LICI, EQ, 18-Jul-2025,928.25,928.25,932.85,920.3,923.5,923.15,924.58,311216,2877.45,19181, 124258, 39.93
LICMFGOLD, EQ, 18-Jul-2025,8864.45,8919.85,8919.9,8861.1,8881.0,8894.8,8889.86,335,29.78,130, 219, 65.37
LICNETFGSC, EQ, 18-Jul-2025,28.47,27.75,28.58,27.75,28.48,28.47,28.47,25875,7.37,130, 25770, 99.59
LICNETFN50, EQ, 18-Jul-2025,278.97,285.94,285.94,276.92,276.94,277.6,277.71,378,1.05,48, 283, 74.87
LICNETFSEN, EQ, 18-Jul-2025,920.28,919.29,919.29,912.08,912.55,912.55,916.8,112,1.03,11, 103, 91.96
LICNFNHGP, EQ, 18-Jul-2025,280.03,273.02,280.65,273.02,279.2,279.19,279.56,901,2.52,38, 430, 47.72
LICNMID100, EQ, 18-Jul-2025,59.7,59.95,59.95,59.12,59.4,59.4,59.42,6885,4.09,113, 2505, 36.38
LIKHITHA, EQ, 18-Jul-2025,285.3,286.2,288.6,282.25,288.0,287.05,285.5,41103,117.35,1511, 18320, 44.57
LINCOLN, EQ, 18-Jul-2025,566.35,567.35,567.35,555.6,558.3,559.4,560.17,16021,89.75,926, 8324, 51.96
LINDEINDIA, EQ, 18-Jul-2025,6723.0,6731.0,6765.0,6653.0,6701.0,6703.5,6695.43,11378,761.81,2934, 4959, 43.58
LIQUID, EQ, 18-Jul-2025,999.99,999.99,1000.0,999.99,1000.0,999.99,1000.0,123832,1238.32,196, 79304, 64.04
LIQUID1, EQ, 18-Jul-2025,1059.58,1059.0,1060.04,1059.0,1060.04,1060.03,1060.03,224107,2375.61,249, 188229, 83.99
LIQUIDADD, EQ, 18-Jul-2025,1081.76,1082.23,1082.23,1082.2,1082.21,1082.2,1082.2,627637,6792.31,337, 524578, 83.58
LIQUIDBEES, EQ, 18-Jul-2025,999.99,999.99,1001.55,999.99,999.99,1000.0,1000.0,1629206,16292.09,4505, 1139748, 69.96
LIQUIDBETF, EQ, 18-Jul-2025,1039.27,1039.71,1039.73,1039.71,1039.73,1039.72,1039.72,220965,2297.43,50, 195947, 88.68
LIQUIDCASE, EQ, 18-Jul-2025,109.52,112.81,112.81,106.24,109.57,109.56,109.56,6736932,7381.22,9780, 5670726, 84.17
LIQUIDETF, EQ, 18-Jul-2025,1000.0,1000.0,1000.01,999.99,999.99,1000.0,1000.0,107081,1070.81,166, 67901, 63.41
LIQUIDIETF, EQ, 18-Jul-2025,999.99,1000.0,1000.01,999.99,999.99,999.99,1000.0,457948,4579.47,278, 365508, 79.81
LIQUIDPLUS, EQ, 18-Jul-2025,1041.54,1041.97,1041.99,1041.97,1041.97,1041.98,1041.99,63435,660.99,45, 60538, 95.43
LIQUIDSBI, EQ, 18-Jul-2025,1000.01,1000.01,1000.01,999.99,1000.01,1000.0,1000.0,5352,53.52,36, 3446, 64.39
LIQUIDSHRI, EQ, 18-Jul-2025,1061.86,1062.26,1062.28,1062.26,1062.26,1062.27,1062.28,41874,444.82,47, 40237, 96.09
LLOYDSENGG, EQ, 18-Jul-2025,74.53,74.92,77.7,74.83,75.7,75.56,76.12,5807896,4420.74,22860, 2138090, 36.81
LLOYDSENT, EQ, 18-Jul-2025,80.3,80.1,81.44,78.34,80.85,80.7,80.34,4993808,4011.99,26812, 1805622, 36.16
LLOYDSME, EQ, 18-Jul-2025,1472.1,1473.9,1484.9,1463.0,1468.6,1472.6,1472.9,190838,2810.86,11982, 96144, 50.38
LMW, EQ, 18-Jul-2025,16419.0,16250.0,16468.0,15952.0,16123.0,16175.0,16203.34,12847,2081.64,4648, 7521, 58.54
LODHA, EQ, 18-Jul-2025,1440.4,1447.0,1458.7,1441.1,1444.9,1444.9,1448.68,802788,11629.82,37961, 519914, 64.76
LOKESHMACH, EQ, 18-Jul-2025,215.21,217.7,220.0,211.6,214.41,213.57,215.01,53830,115.74,2817, 23129, 42.97
LORDSCHLO, EQ, 18-Jul-2025,179.6,181.81,182.7,174.73,182.0,180.72,178.75,80459,143.82,1921, 39510, 49.11
LOTUSEYE, EQ, 18-Jul-2025,74.29,74.29,76.43,73.65,75.9,75.41,74.98,15742,11.8,457, 7033, 44.68
LOVABLE, EQ, 18-Jul-2025,101.27,101.27,102.3,99.01,100.18,99.64,100.01,23875,23.88,672, 13898, 58.21
LOWVOL, EQ, 18-Jul-2025,206.01,205.5,205.5,204.47,205.0,205.0,205.17,147,0.3,11, 147, 100.00
LOWVOL1, EQ, 18-Jul-2025,20.95,20.95,21.02,20.79,21.02,20.95,20.95,126261,26.45,265, 108778, 86.15
LOWVOLIETF, EQ, 18-Jul-2025,22.09,22.18,22.18,21.96,22.08,22.06,22.05,1313198,289.62,1606, 1192342, 90.80
LPDC, EQ, 18-Jul-2025,8.68,8.56,8.97,8.52,8.52,8.6,8.65,15328,1.33,224, 7704, 50.26
LT, EQ, 18-Jul-2025,3474.0,3489.0,3499.0,3450.0,3468.7,3464.8,3462.4,1818696,62970.45,101524, 1287731, 70.81
LTF, EQ, 18-Jul-2025,199.78,201.01,206.79,199.78,203.5,203.15,203.37,20357652,41400.9,84672, 7336911, 36.04
LTFOODS, EQ, 18-Jul-2025,509.05,510.95,513.0,500.9,502.9,503.6,507.37,966248,4902.41,26721, 330852, 34.24
LTGILTBEES, EQ, 18-Jul-2025,28.92,29.0,29.0,28.93,28.94,28.94,28.94,4466140,1292.61,1260, 3636740, 81.43
LTIM, EQ, 18-Jul-2025,5194.5,5239.0,5239.0,5070.5,5122.0,5124.0,5117.08,1230478,62964.59,87535, 401515, 32.63
LTTS, EQ, 18-Jul-2025,4411.6,4430.0,4448.9,4364.4,4379.3,4401.9,4410.37,79686,3514.45,14132, 28591, 35.88
LUMAXIND, EQ, 18-Jul-2025,3913.7,3930.0,3980.0,3836.0,3900.0,3900.9,3898.84,20575,802.19,7238, 5820, 28.29
LUMAXTECH, EQ, 18-Jul-2025,1153.1,1153.1,1157.4,1130.1,1148.0,1145.4,1144.64,42756,489.4,5432, 21819, 51.03
LUPIN, EQ, 18-Jul-2025,1955.7,1949.5,1958.9,1926.5,1931.0,1932.2,1938.75,642199,12450.66,41699, 322956, 50.29
LUXIND, EQ, 18-Jul-2025,1480.5,1485.0,1486.5,1453.7,1462.1,1461.9,1463.32,16746,245.05,2477, 8950, 53.45
LXCHEM, EQ, 18-Jul-2025,199.38,200.0,200.88,196.0,197.57,197.27,197.84,270078,534.33,6789, 101581, 37.61
LYKALABS, EQ, 18-Jul-2025,113.72,114.39,116.39,113.23,114.52,114.71,114.76,33956,38.97,909, 24547, 72.29
M&M, EQ, 18-Jul-2025,3195.0,3208.0,3252.0,3176.7,3199.0,3192.4,3202.66,2040381,65346.37,126629, 1096179, 53.72
M&MFIN, EQ, 18-Jul-2025,261.65,263.0,263.0,258.45,259.75,259.85,260.1,2111078,5490.97,23310, 1337878, 63.37
